timestamp,location,load_value
2024-09-15 00:00:00,Station_A,147.12854794702
2024-09-15 00:15:00,Station_A,118.87154560985707
2024-09-15 00:30:00,Station_A,115.52462132253858
2024-09-15 00:45:00,Station_A,133.59225210761886
2024-09-15 01:00:00,Station_A,130.1829538669661
2024-09-15 01:15:00,Station_A,130.95432923284002
2024-09-15 01:30:00,Station_A,140.7526475793632
2024-09-15 01:45:00,Station_A,148.44934835764278
2024-09-15 02:00:00,Station_A,116.87981041426559
2024-09-15 02:15:00,Station_A,101.0185866754162
2024-09-15 02:30:00,Station_A,132.92190049384018
2024-09-15 02:45:00,Station_A,116.32288477097768
2024-09-15 03:00:00,Station_A,103.51279124103982
2024-09-15 03:15:00,Station_A,144.46268141350023
2024-09-15 03:30:00,Station_A,143.42053226701148
2024-09-15 03:45:00,Station_A,132.520269810704
2024-09-15 04:00:00,Station_A,124.1168751718117
2024-09-15 04:15:00,Station_A,137.08392060088397
2024-09-15 04:30:00,Station_A,124.54642715632886
2024-09-15 04:45:00,Station_A,125.19802692609036
2024-09-15 05:00:00,Station_A,115.55101208679926
2024-09-15 05:15:00,Station_A,101.40048814735876
2024-09-15 05:30:00,Station_A,139.3053257450864
2024-09-15 05:45:00,Station_A,128.60668978911738
2024-09-15 06:00:00,Station_A,114.67745339599277
2024-09-15 06:15:00,Station_A,149.60481958674433
2024-09-15 06:30:00,Station_A,116.00317401036976
2024-09-15 06:45:00,Station_A,130.2938487605868
2024-09-15 07:00:00,Station_A,118.0402887877035
2024-09-15 07:15:00,Station_A,148.36648233551824
2024-09-15 07:30:00,Station_A,132.86190335354985
2024-09-15 07:45:00,Station_A,148.41876263147375
2024-09-15 08:00:00,Station_A,145.15831764666945
2024-09-15 08:15:00,Station_A,133.0460162640423
2024-09-15 08:30:00,Station_A,105.35973047570559
2024-09-15 08:45:00,Station_A,106.54421719059215
2024-09-15 09:00:00,Station_A,135.8843880223765
2024-09-15 09:15:00,Station_A,116.6228766392279
2024-09-15 09:30:00,Station_A,148.9567610350467
2024-09-15 09:45:00,Station_A,105.41845570121433
2024-09-15 10:00:00,Station_A,110.48124527918687
2024-09-15 10:15:00,Station_A,133.806558786847
2024-09-15 10:30:00,Station_A,147.9620674194268
2024-09-15 10:45:00,Station_A,107.3181875066902
2024-09-15 11:00:00,Station_A,140.79375491792868
2024-09-15 11:15:00,Station_A,149.98338387012717
2024-09-15 11:30:00,Station_A,115.41221206533405
2024-09-15 11:45:00,Station_A,109.89940044068668
2024-09-15 12:00:00,Station_A,147.145901576918
2024-09-15 12:15:00,Station_A,114.9756387458221
2024-09-15 12:30:00,Station_A,102.44421286541726
2024-09-15 12:45:00,Station_A,144.55426263482696
2024-09-15 13:00:00,Station_A,148.33855593450897
2024-09-15 13:15:00,Station_A,131.09932503105446
2024-09-15 13:30:00,Station_A,105.30229529132258
2024-09-15 13:45:00,Station_A,104.52987579500686
2024-09-15 14:00:00,Station_A,104.38820769268234
2024-09-15 14:15:00,Station_A,139.7018737925221
2024-09-15 14:30:00,Station_A,112.70315707520183
2024-09-15 14:45:00,Station_A,123.17232777510849
2024-09-15 15:00:00,Station_A,128.07441102322053
2024-09-15 15:15:00,Station_A,132.69360392067853
2024-09-15 15:30:00,Station_A,109.67279882864007
2024-09-15 15:45:00,Station_A,100.45137855683225
2024-09-15 16:00:00,Station_A,112.10524557005184
2024-09-15 16:15:00,Station_A,135.23027589121762
2024-09-15 16:30:00,Station_A,141.29955846836623
2024-09-15 16:45:00,Station_A,111.4533177846184
2024-09-15 17:00:00,Station_A,120.66968810905874
2024-09-15 17:15:00,Station_A,103.62178301630351
2024-09-15 17:30:00,Station_A,120.12279430383337
2024-09-15 17:45:00,Station_A,123.74797654304089
2024-09-15 18:00:00,Station_A,125.72360332857076
2024-09-15 18:15:00,Station_A,120.79691080179339
2024-09-15 18:30:00,Station_A,132.51084262410916
2024-09-15 18:45:00,Station_A,104.69862216170944
2024-09-15 19:00:00,Station_A,101.05639618809957
2024-09-15 19:15:00,Station_A,136.7868927209591
2024-09-15 19:30:00,Station_A,126.91846897809103
2024-09-15 19:45:00,Station_A,108.85760601011818
2024-09-15 20:00:00,Station_A,135.41570653486184
2024-09-15 20:15:00,Station_A,107.50260284204039
2024-09-15 20:30:00,Station_A,105.10202867870248
2024-09-15 20:45:00,Station_A,148.61393333998157
2024-09-15 21:00:00,Station_A,116.67112520486049
2024-09-15 21:15:00,Station_A,137.3147984957569
2024-09-15 21:30:00,Station_A,146.1218806233387
2024-09-15 21:45:00,Station_A,120.26284110400425
2024-09-15 22:00:00,Station_A,105.11729977199386
2024-09-15 22:15:00,Station_A,101.2755518263914
2024-09-15 22:30:00,Station_A,142.6408110642933
2024-09-15 22:45:00,Station_A,141.88929227187208
2024-09-15 23:00:00,Station_A,112.075847242011
2024-09-15 23:15:00,Station_A,142.59263244965268
2024-09-15 23:30:00,Station_A,112.7130309831724
2024-09-15 23:45:00,Station_A,128.505391050598
2024-09-15 00:00:00,Station_B,123.9612787151625
2024-09-15 00:15:00,Station_B,125.54500172912354
2024-09-15 00:30:00,Station_B,104.5015427371933
2024-09-15 00:45:00,Station_B,101.75398520779405
2024-09-15 01:00:00,Station_B,136.60958807662252
2024-09-15 01:15:00,Station_B,100.43226594460089
2024-09-15 01:30:00,Station_B,136.75017053926254
2024-09-15 01:45:00,Station_B,109.57529563562042
2024-09-15 02:00:00,Station_B,104.20103578465104
2024-09-15 02:15:00,Station_B,140.5873997907857
2024-09-15 02:30:00,Station_B,128.78426100441524
2024-09-15 02:45:00,Station_B,147.61571356875135
2024-09-15 03:00:00,Station_B,125.4744440756379
2024-09-15 03:15:00,Station_B,149.34006881000172
2024-09-15 03:30:00,Station_B,144.5414305859412
2024-09-15 03:45:00,Station_B,119.82751603124282
2024-09-15 04:00:00,Station_B,147.50936399797746
2024-09-15 04:15:00,Station_B,113.0503165445543
2024-09-15 04:30:00,Station_B,125.49732285865983
2024-09-15 04:45:00,Station_B,117.58305512426003
2024-09-15 05:00:00,Station_B,124.69020078135269
2024-09-15 05:15:00,Station_B,103.56865268457267
2024-09-15 05:30:00,Station_B,127.07966159762285
2024-09-15 05:45:00,Station_B,118.64339603522825
2024-09-15 06:00:00,Station_B,128.6040933289613
2024-09-15 06:15:00,Station_B,125.20233932751731
2024-09-15 06:30:00,Station_B,102.4827507583483
2024-09-15 06:45:00,Station_B,146.82692095997214
2024-09-15 07:00:00,Station_B,116.84924863390822
2024-09-15 07:15:00,Station_B,116.0504217735533
2024-09-15 07:30:00,Station_B,135.59372468816272
2024-09-15 07:45:00,Station_B,145.2292839889688
2024-09-15 08:00:00,Station_B,116.11244853871752
2024-09-15 08:15:00,Station_B,142.5017119625527
2024-09-15 08:30:00,Station_B,142.73795584628948
2024-09-15 08:45:00,Station_B,127.44205114536481
2024-09-15 09:00:00,Station_B,143.94744492882762
2024-09-15 09:15:00,Station_B,132.51489898366398
2024-09-15 09:30:00,Station_B,124.19162215225467
2024-09-15 09:45:00,Station_B,101.50065057602957
2024-09-15 10:00:00,Station_B,136.1250458873634
2024-09-15 10:15:00,Station_B,139.4737551198878
2024-09-15 10:30:00,Station_B,136.05636895163735
2024-09-15 10:45:00,Station_B,125.83216374892962
2024-09-15 11:00:00,Station_B,116.84795726792936
2024-09-15 11:15:00,Station_B,101.14500568660729
2024-09-15 11:30:00,Station_B,100.34324926098824
2024-09-15 11:45:00,Station_B,137.75202970059388
2024-09-15 12:00:00,Station_B,123.32305334881397
2024-09-15 12:15:00,Station_B,142.26700977411923
2024-09-15 12:30:00,Station_B,112.59348767046932
2024-09-15 12:45:00,Station_B,105.06931138245133
2024-09-15 13:00:00,Station_B,142.24786819662467
2024-09-15 13:15:00,Station_B,137.0916722197635
2024-09-15 13:30:00,Station_B,100.3702275772475
