timestamp,location,load_value
2024-09-14 00:00:00,Station_A,113.52756133841015
2024-09-14 00:15:00,Station_A,144.94618141321072
2024-09-14 00:30:00,Station_A,147.72096204507955
2024-09-14 00:45:00,Station_A,101.56300417597896
2024-09-14 01:00:00,Station_A,116.81457035073379
2024-09-14 01:15:00,Station_A,146.7184150439952
2024-09-14 01:30:00,Station_A,131.57998615190593
2024-09-14 01:45:00,Station_A,112.10072315571105
2024-09-14 02:00:00,Station_A,123.22316758670021
2024-09-14 02:15:00,Station_A,132.9019525020313
2024-09-14 02:30:00,Station_A,118.0006396103959
2024-09-14 02:45:00,Station_A,122.38304303895444
2024-09-14 03:00:00,Station_A,144.589865349125
2024-09-14 03:15:00,Station_A,115.79748503577154
2024-09-14 03:30:00,Station_A,111.60074878387607
2024-09-14 03:45:00,Station_A,149.78753510692653
2024-09-14 04:00:00,Station_A,128.19316351494464
2024-09-14 04:15:00,Station_A,134.4255645395852
2024-09-14 04:30:00,Station_A,139.4076844317924
2024-09-14 04:45:00,Station_A,148.4953370486462
2024-09-14 05:00:00,Station_A,112.75488492469745
2024-09-14 05:15:00,Station_A,132.32935812419873
2024-09-14 05:30:00,Station_A,112.79979771323916
2024-09-14 05:45:00,Station_A,119.8341748109429
2024-09-14 06:00:00,Station_A,147.47465126063366
2024-09-14 06:15:00,Station_A,114.40323555947555
2024-09-14 06:30:00,Station_A,128.74729933390665
2024-09-14 06:45:00,Station_A,131.11475076056882
2024-09-14 07:00:00,Station_A,128.13326282068144
2024-09-14 07:15:00,Station_A,142.61491287581094
2024-09-14 07:30:00,Station_A,116.49441394628269
2024-09-14 07:45:00,Station_A,138.2068114707124
2024-09-14 08:00:00,Station_A,116.93362206779616
2024-09-14 08:15:00,Station_A,148.21850881341604
2024-09-14 08:30:00,Station_A,110.59292933365836
2024-09-14 08:45:00,Station_A,135.58412812169848
2024-09-14 09:00:00,Station_A,132.88312232016534
2024-09-14 09:15:00,Station_A,113.12555910506231
2024-09-14 09:30:00,Station_A,116.69886743201218
2024-09-14 09:45:00,Station_A,103.66971177700495
2024-09-14 10:00:00,Station_A,109.47544878048762
2024-09-14 10:15:00,Station_A,136.99162625924987
2024-09-14 10:30:00,Station_A,136.84555263329383
2024-09-14 10:45:00,Station_A,131.08033201859956
2024-09-14 11:00:00,Station_A,104.57502127707646
2024-09-14 11:15:00,Station_A,105.36113438499834
2024-09-14 11:30:00,Station_A,148.59209639126178
2024-09-14 11:45:00,Station_A,111.03772585387713
2024-09-14 12:00:00,Station_A,147.7359837111459
2024-09-14 12:15:00,Station_A,133.17614110803282
2024-09-14 12:30:00,Station_A,148.84499279281627
2024-09-14 12:45:00,Station_A,147.13036698440888
2024-09-14 13:00:00,Station_A,112.38740710711267
2024-09-14 13:15:00,Station_A,135.43333862371173
2024-09-14 13:30:00,Station_A,104.88230039861038
2024-09-14 13:45:00,Station_A,112.46644420369168
2024-09-14 14:00:00,Station_A,109.67574556052065
2024-09-14 14:15:00,Station_A,124.62067566867375
2024-09-14 14:30:00,Station_A,143.29788352142685
2024-09-14 14:45:00,Station_A,119.31661949155367
2024-09-14 15:00:00,Station_A,132.77890933418033
2024-09-14 15:15:00,Station_A,135.830846178046
2024-09-14 15:30:00,Station_A,113.92272710798888
2024-09-14 15:45:00,Station_A,144.8927020152488
2024-09-14 16:00:00,Station_A,115.38329957218504
2024-09-14 16:15:00,Station_A,146.96421594257973
2024-09-14 16:30:00,Station_A,101.10576777740776
2024-09-14 16:45:00,Station_A,113.7878119493539
2024-09-14 17:00:00,Station_A,115.90125887451893
2024-09-14 17:15:00,Station_A,131.2995550591845
2024-09-14 17:30:00,Station_A,116.30107632589619
2024-09-14 17:45:00,Station_A,141.16835308004522
2024-09-14 18:00:00,Station_A,117.12883096350279
2024-09-14 18:15:00,Station_A,134.96889009475058
2024-09-14 18:30:00,Station_A,138.90911506117558
2024-09-14 18:45:00,Station_A,118.68527576745603
2024-09-14 19:00:00,Station_A,106.6050489723746
2024-09-14 19:15:00,Station_A,121.59760115944488
2024-09-14 19:30:00,Station_A,148.9876281841408
2024-09-14 19:45:00,Station_A,107.6499119045699
2024-09-14 20:00:00,Station_A,103.16838508852497
2024-09-14 20:15:00,Station_A,109.4646553665883
2024-09-14 20:30:00,Station_A,118.40077627314838
2024-09-14 20:45:00,Station_A,148.21909741645334
2024-09-14 21:00:00,Station_A,141.26351725056503
2024-09-14 21:15:00,Station_A,117.37856464943347
2024-09-14 21:30:00,Station_A,102.37784360373479
2024-09-14 21:45:00,Station_A,114.34626450921779
2024-09-14 22:00:00,Station_A,109.30706848747522
2024-09-14 22:15:00,Station_A,133.95886856687102
2024-09-14 22:30:00,Station_A,119.06809738711316
2024-09-14 22:45:00,Station_A,113.02262101406052
2024-09-14 23:00:00,Station_A,120.02993467739509
2024-09-14 23:15:00,Station_A,121.61714201340155
2024-09-14 23:30:00,Station_A,109.20144514035972
2024-09-14 23:45:00,Station_A,143.17700599002436
2024-09-14 00:00:00,Station_B,144.68115529214163
2024-09-14 00:15:00,Station_B,100.94142301471854
2024-09-14 00:30:00,Station_B,112.29340334623983
2024-09-14 00:45:00,Station_B,118.92719059006686
2024-09-14 01:00:00,Station_B,138.63232453543145
2024-09-14 01:15:00,Station_B,118.25350995430293
2024-09-14 01:30:00,Station_B,139.30571088112362
2024-09-14 01:45:00,Station_B,137.2378993157634
2024-09-14 02:00:00,Station_B,101.10595944906642
2024-09-14 02:15:00,Station_B,109.54084310041475
2024-09-14 02:30:00,Station_B,139.29078264517545
2024-09-14 02:45:00,Station_B,133.7865421101988
2024-09-14 03:00:00,Station_B,145.28075478925774
2024-09-14 03:15:00,Station_B,113.9246332239136
2024-09-14 03:30:00,Station_B,126.66807781922003
2024-09-14 03:45:00,Station_B,105.68430352371072
2024-09-14 04:00:00,Station_B,143.3182659632475
2024-09-14 04:15:00,Station_B,101.01101550649832
2024-09-14 04:30:00,Station_B,108.6950530258434
2024-09-14 04:45:00,Station_B,128.68824389338553
2024-09-14 05:00:00,Station_B,118.02401302830992
2024-09-14 05:15:00,Station_B,108.41186261150617
2024-09-14 05:30:00,Station_B,127.10708986714067
2024-09-14 05:45:00,Station_B,141.95010529325117
2024-09-14 06:00:00,Station_B,127.39440769279952
2024-09-14 06:15:00,Station_B,109.62374288195849
2024-09-14 06:30:00,Station_B,110.05317903124389
2024-09-14 06:45:00,Station_B,127.00183899951202
2024-09-14 07:00:00,Station_B,132.66349550938622
2024-09-14 07:15:00,Station_B,115.9494403913952
2024-09-14 07:30:00,Station_B,129.30611099413576
2024-09-14 07:45:00,Station_B,136.22885234906968
2024-09-14 08:00:00,Station_B,106.26474124524879
2024-09-14 08:15:00,Station_B,103.74109275563387
2024-09-14 08:30:00,Station_B,105.41014090357652
2024-09-14 08:45:00,Station_B,143.3125328771332
2024-09-14 09:00:00,Station_B,104.28688109665639
2024-09-14 09:15:00,Station_B,110.84885476163902
2024-09-14 09:30:00,Station_B,134.305863967106
2024-09-14 09:45:00,Station_B,106.21000459167922
2024-09-14 10:00:00,Station_B,146.52790438323802
2024-09-14 10:15:00,Station_B,100.51410147022436
2024-09-14 10:30:00,Station_B,139.19202771771813
2024-09-14 10:45:00,Station_B,145.10896317446188
2024-09-14 11:00:00,Station_B,134.46663904551014
2024-09-14 11:15:00,Station_B,102.97012636528487
2024-09-14 11:30:00,Station_B,120.73741015117844
2024-09-14 11:45:00,Station_B,111.1952210262379
